FileName,Label,FileContent
ConditionBase.java,condition,"['util', 'enumer', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'dynam', 'element', 'org', 'apach', 'tool', 'ant', 'compon', 'helper', 'org', 'apach', 'tool', 'ant', 'project', 'compon', 'org', 'apach', 'tool', 'ant', 'taskdef', 'avail', 'org', 'apach', 'tool', 'ant', 'taskdef', 'checksum', 'org', 'apach', 'tool', 'ant', 'taskdef', 'up', 'to', 'date', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'condition']"
ConditionTask.java,taskdef,"['org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'condit', 'condit', 'org', 'apach', 'tool', 'ant', 'taskdef', 'condit', 'condit', 'base', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
ConstantCPInfo.java,optional,"['org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool']"
ConstantPool.java,optional,"['io', 'data', 'input', 'stream', 'io', 'ioexcept', 'util', 'enumer', 'util', 'hashtabl', 'util', 'vector', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool']"
ConstantPoolEntry.java,optional,"['io', 'data', 'input', 'stream', 'io', 'ioexcept', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool']"
Constants.java,optional,"['org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'junit']"
ContainerMapper.java,util,"['util', 'list', 'util', 'iter', 'util', 'array', 'list', 'util', 'collect', 'org', 'apach', 'tool', 'ant', 'type', 'mapper', 'org', 'apache', 'tools', 'ant', 'util']"
Contains.java,condition,"['org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'condition']"
ContainsRegexpSelector.java,type,"['io', 'buffer', 'reader', 'io', 'file', 'io', 'ioexcept', 'io', 'input', 'stream', 'reader', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'type', 'paramet', 'org', 'apach', 'tool', 'ant', 'type', 'regular', 'express', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'resourc', 'selector', 'org', 'apach', 'tool', 'ant', 'util', 'regexp', 'regexp', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
ContainsSelector.java,type,"['io', 'buffer', 'reader', 'io', 'file', 'io', 'ioexcept', 'io', 'input', 'stream', 'reader', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'type', 'paramet', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'resourc', 'selector', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
Content.java,type,"['io', 'ioexcept', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'util', 'resourc', 'util', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'comparators']"
Continuus.java,optional,"['org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'taskdef', 'execut', 'org', 'apach', 'tool', 'ant', 'taskdef', 'execut', 'stream', 'handler', 'org', 'apach', 'tool', 'ant', 'taskdef', 'log', 'stream', 'handler', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ccm']"
Copy.java,taskdef,"['io', 'file', 'io', 'ioexcept', 'util', 'array', 'list', 'util', 'enumer', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'hashtabl', 'util', 'iter', 'util', 'list', 'util', 'map', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'type', 'mapper', 'org', 'apach', 'tool', 'ant', 'type', 'file', 'set', 'org', 'apach', 'tool', 'ant', 'type', 'filter', 'set', 'org', 'apach', 'tool', 'ant', 'type', 'filter', 'chain', 'org', 'apach', 'tool', 'ant', 'type', 'filter', 'set', 'collect', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'collect', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'factori', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'name', 'mapper', 'org', 'apach', 'tool', 'ant', 'util', 'ident', 'mapper', 'org', 'apach', 'tool', 'ant', 'util', 'resourc', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'sourc', 'file', 'scanner', 'org', 'apach', 'tool', 'ant', 'util', 'flat', 'file', 'name', 'mapper', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
CopyPath.java,taskdef,"['org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'name', 'mapper', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'type', 'refer', 'io', 'file', 'io', 'ioexcept', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
Copydir.java,taskdef,"['io', 'file', 'io', 'ioexcept', 'util', 'enumer', 'util', 'hashtabl', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
Copyfile.java,taskdef,"['io', 'file', 'io', 'ioexcept', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
Cvs.java,taskdef,"['org', 'apache', 'tools', 'ant', 'taskdefs']"
CvsTagDiff.java,cvslib,"['io', 'buffer', 'reader', 'io', 'file', 'io', 'file', 'output', 'stream', 'io', 'file', 'reader', 'io', 'ioexcept', 'io', 'output', 'stream', 'writer', 'io', 'print', 'writer', 'io', 'unsupport', 'encod', 'except', 'util', 'vector', 'util', 'string', 'token', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'abstract', 'cv', 'task', 'org', 'apach', 'tool', 'ant', 'util', 'domel', 'writer', 'org', 'apach', 'tool', 'ant', 'util', 'domutil', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'w', 'c', 'dom', 'document', 'org', 'w', 'c', 'dom', 'element', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'cvslib', 'p']"
CvsTagEntry.java,cvslib,"['org', 'apache', 'tools', 'ant', 'taskdefs', 'cvslib']"
CvsUser.java,cvslib,"['org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'cvslib']"
CvsVersion.java,cvslib,"['org', 'apach', 'tool', 'ant', 'taskdef', 'abstract', 'cv', 'task', 'io', 'byte', 'array', 'output', 'stream', 'util', 'string', 'token', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'cvslib']"
DDCreator.java,optional,"['io', 'file', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'taskdef', 'java', 'org', 'apach', 'tool', 'ant', 'taskdef', 'match', 'task', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb']"
DDCreatorHelper.java,optional,"['io', 'file', 'io', 'file', 'input', 'stream', 'io', 'object', 'input', 'stream', 'javax', 'ejb', 'deploy', 'deploy', 'descriptor', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb']"
DOMElementWriter.java,util,"['io', 'ioexcept', 'io', 'output', 'stream', 'io', 'output', 'stream', 'writer', 'io', 'writer', 'util', 'array', 'list', 'util', 'hash', 'map', 'util', 'iter', 'org', 'w', 'c', 'dom', 'attr', 'org', 'w', 'c', 'dom', 'element', 'org', 'w', 'c', 'dom', 'name', 'node', 'map', 'org', 'w', 'c', 'dom', 'node', 'org', 'w', 'c', 'dom', 'node', 'list', 'org', 'w', 'c', 'dom', 'text', 'org', 'apache', 'tools', 'ant', 'util']"
DOMUtil.java,optional,"['util', 'vector', 'org', 'w', 'c', 'dom', 'attr', 'org', 'w', 'c', 'dom', 'cdatasect', 'org', 'w', 'c', 'dom', 'comment', 'org', 'w', 'c', 'dom', 'domexcept', 'org', 'w', 'c', 'dom', 'document', 'org', 'w', 'c', 'dom', 'element', 'org', 'w', 'c', 'dom', 'name', 'node', 'map', 'org', 'w', 'c', 'dom', 'node', 'org', 'w', 'c', 'dom', 'node', 'list', 'org', 'w', 'c', 'dom', 'process', 'instruct', 'org', 'w', 'c', 'dom', 'text', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'junit']"
DOMUtils.java,util,"['org', 'w', 'c', 'dom', 'cdatasect', 'org', 'w', 'c', 'dom', 'document', 'org', 'w', 'c', 'dom', 'element', 'org', 'w', 'c', 'dom', 'text', 'org', 'apache', 'tools', 'ant', 'util']"
DTDLocation.java,type,"['org', 'apache', 'tools', 'ant', 'types']"
DataType.java,type,"['util', 'stack', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'compon', 'helper', 'org', 'apach', 'tool', 'ant', 'project', 'compon', 'org', 'apach', 'tool', 'ant', 'util', 'ident', 'stack', 'org', 'apache', 'tools', 'ant', 'types']"
Date.java,type,"['org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'comparators']"
Date.java,type,"['text', 'date', 'format', 'text', 'simpl', 'date', 'format', 'text', 'pars', 'except', 'util', 'local', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'time', 'comparison', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'selectors']"
DateSelector.java,type,"['io', 'file', 'text', 'date', 'format', 'text', 'simpl', 'date', 'format', 'text', 'pars', 'except', 'util', 'local', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'type', 'paramet', 'org', 'apach', 'tool', 'ant', 'type', 'time', 'comparison', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
DateUtils.java,util,"['text', 'choic', 'format', 'text', 'date', 'format', 'text', 'messag', 'format', 'text', 'pars', 'except', 'text', 'simpl', 'date', 'format', 'util', 'calendar', 'util', 'date', 'util', 'local', 'util', 'time', 'zone', 'org', 'apache', 'tools', 'ant', 'util']"
DefBase.java,taskdef,"['org', 'apach', 'tool', 'ant', 'ant', 'class', 'loader', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'type', 'refer', 'org', 'apach', 'tool', 'ant', 'util', 'classpath', 'util', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
DefaultCompilerAdapter.java,compilers,"['org', 'apach', 'tool', 'ant', 'util', 'string', 'util', 'line', 'sep', 'io', 'file', 'io', 'file', 'writer', 'io', 'ioexcept', 'io', 'print', 'writer', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'locat', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'execut', 'org', 'apach', 'tool', 'ant', 'taskdef', 'javac', 'org', 'apach', 'tool', 'ant', 'taskdef', 'log', 'stream', 'handler', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'string', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'java', 'env', 'util', 'org', 'apach', 'tool', 'ant', 'taskdef', 'condit', 'os', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compilers']"
DefaultExcludes.java,taskdef,"['org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'util', 'string', 'util', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
DefaultJspCompilerAdapter.java,optional,"['io', 'file', 'util', 'enumer', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'option', 'jsp', 'jsp', 'c', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'java', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp', 'compilers']"
DefaultLogger.java,logic,"['io', 'buffer', 'reader', 'io', 'ioexcept', 'io', 'print', 'stream', 'io', 'string', 'reader', 'org', 'apach', 'tool', 'ant', 'util', 'date', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'string', 'util', 'org', 'apache', 'tools', 'ant']"
DefaultNative2Ascii.java,optional,"['io', 'file', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'compon', 'org', 'apach', 'tool', 'ant', 'taskdef', 'option', 'nativ', 'ascii', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'native2ascii']"
DefaultRmicAdapter.java,rmic,"['io', 'file', 'util', 'random', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'rmic', 'org', 'apach', 'tool', 'ant', 'type', 'commandlin', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'name', 'mapper', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'rmic']"
Definer.java,taskdef,"['io', 'file', 'io', 'ioexcept', 'io', 'input', 'stream', 'net', 'url', 'util', 'map', 'util', 'hash', 'map', 'util', 'enumer', 'util', 'local', 'util', 'no', 'such', 'element', 'except', 'util', 'properti', 'org', 'apach', 'tool', 'ant', 'ant', 'type', 'definit', 'org', 'apach', 'tool', 'ant', 'compon', 'helper', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'project', 'helper', 'org', 'apach', 'tool', 'ant', 'magic', 'name', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'type', 'enumer', 'attribut', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
DelegatedResourceComparator.java,type,"['util', 'stack', 'util', 'vector', 'util', 'iter', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'type', 'data', 'type', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'comparators']"
Delete.java,taskdef,"['io', 'file', 'util', 'array', 'util', 'vector', 'util', 'iter', 'util', 'compar', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'taskdef', 'condit', 'os', 'org', 'apach', 'tool', 'ant', 'type', 'file', 'set', 'org', 'apach', 'tool', 'ant', 'type', 'pattern', 'set', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'collect', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'sort', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'restrict', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'iter', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'compar', 'revers', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'compar', 'file', 'system', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'compar', 'resourc', 'compar', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'exist', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'resourc', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'or', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'and', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'not', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'date', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'file', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'none', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'size', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'depth', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'depend', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'extend', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'select', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'present', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'contain', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'filenam', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'major', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'contain', 'regexp', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'selector', 'modifiedselector', 'modifi', 'selector', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
Deltree.java,taskdef,"['io', 'file', 'io', 'ioexcept', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
DemuxInputStream.java,logic,"['io', 'ioexcept', 'io', 'input', 'stream', 'org', 'apache', 'tools', 'ant']"
DemuxOutputStream.java,logic,"['io', 'byte', 'array', 'output', 'stream', 'io', 'ioexcept', 'io', 'output', 'stream', 'util', 'weak', 'hash', 'map', 'org', 'apache', 'tools', 'ant']"
Depend.java,optional,"['io', 'buffer', 'reader', 'io', 'file', 'io', 'file', 'reader', 'io', 'file', 'writer', 'io', 'ioexcept', 'io', 'print', 'writer', 'net', 'url', 'util', 'enumer', 'util', 'hashtabl', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'ant', 'class', 'loader', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'taskdef', 'match', 'task', 'org', 'apach', 'tool', 'ant', 'taskdef', 'rmic', 'default', 'rmic', 'adapt', 'org', 'apach', 'tool', 'ant', 'taskdef', 'rmic', 'wlrmic', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'type', 'refer', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'depend', 'depend', 'analyz', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend']"
DependScanner.java,type,"['io', 'file', 'util', 'enumer', 'util', 'hashtabl', 'util', 'vector', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'util', 'depend', 'depend', 'analyz', 'org', 'apache', 'tools', 'ant', 'types', 'optional', 'depend']"
DependSelector.java,type,"['io', 'file', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
DependSet.java,taskdef,"['io', 'file', 'util', 'iter', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apach', 'tool', 'ant', 'type', 'file', 'set', 'org', 'apach', 'tool', 'ant', 'type', 'file', 'list', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'time', 'comparison', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'collect', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'sort', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'union', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'restrict', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'not', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'exist', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'selector', 'resourc', 'selector', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'compar', 'revers', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'compar', 'resourc', 'compar', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
DependencyAnalyzer.java,util,"['io', 'file', 'io', 'ioexcept', 'util', 'enumer', 'org', 'apach', 'tool', 'ant', 'type', 'path', 'org', 'apache', 'tools', 'ant', 'util', 'depend']"
DependencyVisitor.java,util,"['util', 'enumer', 'util', 'hashtabl', 'util', 'string', 'token', 'org', 'apach', 'bcel', 'classfil', 'constant', 'class', 'org', 'apach', 'bcel', 'classfil', 'constant', 'pool', 'org', 'apach', 'bcel', 'classfil', 'empti', 'visitor', 'org', 'apach', 'bcel', 'classfil', 'field', 'org', 'apach', 'bcel', 'classfil', 'java', 'class', 'org', 'apach', 'bcel', 'classfil', 'method', 'org', 'apach', 'bcel', 'classfil', 'constant', 'name', 'and', 'type', 'org', 'apache', 'tools', 'ant', 'util', 'depend', 'bcel']"
DepthSelector.java,type,"['io', 'file', 'util', 'string', 'token', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'type', 'paramet', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
Description.java,type,"['org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'project', 'helper', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'unknown', 'element', 'org', 'apach', 'tool', 'ant', 'target', 'org', 'apach', 'tool', 'ant', 'helper', 'project', 'helper', 'impl', 'util', 'vector', 'org', 'apache', 'tools', 'ant', 'types']"
DescriptorHandler.java,optional,"['io', 'file', 'io', 'file', 'input', 'stream', 'io', 'file', 'not', 'found', 'except', 'io', 'ioexcept', 'io', 'input', 'stream', 'net', 'url', 'util', 'hashtabl', 'org', 'apach', 'tool', 'ant', 'project', 'org', 'apach', 'tool', 'ant', 'task', 'org', 'xml', 'sax', 'attribut', 'list', 'org', 'xml', 'sax', 'input', 'sourc', 'org', 'xml', 'sax', 'saxexcept', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb']"
DeweyDecimal.java,optional,"['org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extension']"
DeweyDecimal.java,util,"['util', 'string', 'token', 'org', 'apache', 'tools', 'ant', 'util']"
Diagnostics.java,logic,"['org', 'apach', 'tool', 'ant', 'util', 'loader', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'util', 'jaxputil', 'org', 'apach', 'tool', 'ant', 'util', 'proxi', 'setup', 'org', 'apach', 'tool', 'ant', 'util', 'java', 'env', 'util', 'org', 'apach', 'tool', 'ant', 'launch', 'launcher', 'org', 'xml', 'sax', 'xmlreader', 'javax', 'xml', 'parser', 'saxpars', 'factori', 'javax', 'xml', 'parser', 'saxpars', 'io', 'file', 'io', 'filenam', 'filter', 'io', 'print', 'stream', 'io', 'input', 'stream', 'io', 'ioexcept', 'io', 'file', 'output', 'stream', 'util', 'enumer', 'util', 'properti', 'util', 'calendar', 'util', 'time', 'zone', 'lang', 'reflect', 'method', 'lang', 'reflect', 'invoc', 'target', 'except', 'org', 'apache', 'tools', 'ant']"
DiagnosticsTask.java,taskdef,"['org', 'apach', 'tool', 'ant', 'task', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'diagnost', 'org', 'apache', 'tools', 'ant', 'taskdefs']"
Difference.java,type,"['util', 'list', 'util', 'hash', 'set', 'util', 'iter', 'util', 'array', 'list', 'util', 'collect', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'collect', 'org', 'apache', 'tools', 'ant', 'types', 'resources']"
DifferentSelector.java,type,"['org', 'apach', 'tool', 'ant', 'util', 'file', 'util', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'io', 'file', 'io', 'ioexcept', 'org', 'apache', 'tools', 'ant', 'types', 'selectors']"
DigestAlgorithm.java,type,"['io', 'file', 'io', 'file', 'input', 'stream', 'secur', 'digest', 'input', 'stream', 'secur', 'messag', 'digest', 'secur', 'no', 'such', 'algorithm', 'except', 'secur', 'no', 'such', 'provid', 'except', 'org', 'apach', 'tool', 'ant', 'build', 'except', 'org', 'apache', 'tools', 'ant', 'types', 'selectors', 'modifiedselector']"
DirSet.java,type,"['util', 'iter', 'org', 'apach', 'tool', 'ant', 'directori', 'scanner', 'org', 'apach', 'tool', 'ant', 'type', 'resourc', 'file', 'resourc', 'iter', 'org', 'apache', 'tools', 'ant', 'types']"
Directory.java,optional,"['util', 'array', 'list', 'util', 'iter', 'util', 'string', 'token', 'io', 'file', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ssh']"
DirectoryIterator.java,optional,"['io', 'file', 'io', 'file', 'input', 'stream', 'io', 'ioexcept', 'util', 'enumer', 'util', 'stack', 'util', 'vector', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend']"
